age,job,marital,education,housing,loan,month,day_of_week,campaign,pdays,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
58.0,retired,married,basic.4y,no,no,apr,wed,1,999,0,nonexistent,-34.6,0.639,5008.7,yes
39.0,technician,married,professional.course,no,no,apr,thu,3,999,1,failure,-34.6,0.64,5008.7,no
53.0,management,divorced,university.degree,yes,no,apr,thu,2,999,0,nonexistent,-34.6,0.64,5008.7,yes
69.5,retired,married,unknown,yes,no,apr,thu,2,999,0,nonexistent,-34.6,0.64,5008.7,no
53.0,management,divorced,university.degree,yes,yes,apr,thu,6,999,0,nonexistent,-34.6,0.64,5008.7,no
53.0,management,divorced,university.degree,no,no,apr,thu,2,999,0,nonexistent,-34.6,0.64,5008.7,no
58.0,housemaid,single,professional.course,no,yes,apr,thu,1,999,0,nonexistent,-34.6,0.64,5008.7,yes
26.0,unemployed,single,university.degree,yes,no,apr,thu,1,999,0,nonexistent,-34.6,0.64,5008.7,yes
69.5,retired,married,professional.course,no,no,apr,thu,1,999,0,nonexistent,-34.6,0.64,5008.7,yes
53.0,technician,married,university.degree,unknown,unknown,apr,thu,2,999,2,failure,-34.6,0.64,5008.7,yes
69.5,retired,married,professional.course,yes,no,apr,thu,2,999,0,nonexistent,-34.6,0.64,5008.7,no
37.0,technician,married,professional.course,yes,no,apr,mon,1,999,0,nonexistent,-34.6,0.642,5008.7,yes
54.0,admin.,married,high.school,yes,no,apr,mon,2,999,0,nonexistent,-34.6,0.642,5008.7,yes
37.0,management,single,university.degree,no,no,apr,mon,1,999,1,failure,-34.6,0.642,5008.7,no
35.0,admin.,married,university.degree,yes,no,apr,mon,1,999,2,failure,-34.6,0.642,5008.7,no
33.0,admin.,single,university.degree,yes,no,apr,mon,1,999,0,nonexistent,-34.6,0.642,5008.7,no
58.0,housemaid,single,professional.course,yes,no,apr,mon,1,6,1,success,-34.6,0.642,5008.7,no
62.0,entrepreneur,married,basic.9y,yes,no,apr,mon,2,10,1,success,-34.6,0.642,5008.7,no
58.0,housemaid,single,professional.course,no,no,apr,mon,2,6,2,success,-34.6,0.642,5008.7,no
33.0,admin.,single,university.degree,no,no,apr,mon,1,999,2,failure,-34.6,0.642,5008.7,no
48.0,admin.,married,professional.course,yes,no,apr,mon,1,7,1,success,-34.6,0.642,5008.7,yes
49.0,admin.,married,high.school,no,no,apr,mon,1,6,1,success,-34.6,0.642,5008.7,no
42.0,housemaid,divorced,basic.4y,yes,no,apr,mon,1,999,1,failure,-34.6,0.642,5008.7,no
33.0,admin.,single,university.degree,yes,no,apr,mon,1,999,0,nonexistent,-34.6,0.642,5008.7,no
58.0,housemaid,single,professional.course,no,no,apr,mon,1,6,1,success,-34.6,0.642,5008.7,no
56.0,technician,married,high.school,no,no,apr,mon,2,999,0,nonexistent,-34.6,0.642,5008.7,no
59.0,blue-collar,married,basic.4y,no,no,apr,mon,3,999,1,failure,-34.6,0.642,5008.7,yes
33.0,admin.,single,university.degree,yes,no,apr,mon,2,999,1,failure,-34.6,0.642,5008.7,no
35.0,admin.,married,university.degree,yes,no,apr,mon,1,999,0,nonexistent,-34.6,0.642,5008.7,yes
63.0,technician,married,high.school,no,no,apr,mon,3,999,0,nonexistent,-34.6,0.642,5008.7,yes
33.0,management,single,university.degree,no,no,apr,tue,3,999,1,failure,-34.6,0.644,5008.7,no
26.0,admin.,single,university.degree,yes,yes,apr,tue,4,6,2,success,-34.6,0.644,5008.7,yes
69.5,housemaid,married,basic.4y,yes,yes,apr,tue,1,12,1,success,-34.6,0.644,5008.7,yes
49.0,admin.,married,university.degree,yes,yes,apr,tue,2,999,3,failure,-34.6,0.644,5008.7,yes
20.0,student,single,basic.4y,yes,yes,apr,tue,1,999,1,failure,-34.6,0.644,5008.7,yes
20.0,student,single,basic.4y,yes,yes,apr,tue,4,6,1,success,-34.6,0.644,5008.7,yes
53.0,entrepreneur,married,basic.4y,yes,yes,apr,tue,2,999,0,nonexistent,-34.6,0.644,5008.7,yes
36.0,admin.,single,basic.9y,yes,yes,apr,wed,1,999,0,nonexistent,-34.6,0.644,5008.7,yes
48.0,admin.,married,university.degree,yes,no,apr,thu,2,999,1,failure,-34.6,0.644,5008.7,no
48.0,admin.,married,university.degree,no,no,apr,thu,1,6,2,success,-34.6,0.644,5008.7,yes
69.5,retired,married,university.degree,no,no,apr,thu,1,999,0,nonexistent,-34.6,0.644,5008.7,yes
48.0,admin.,married,university.degree,yes,yes,apr,thu,1,6,2,success,-34.6,0.644,5008.7,yes
48.0,admin.,married,university.degree,yes,no,apr,thu,1,999,0,nonexistent,-34.6,0.644,5008.7,yes
35.0,admin.,married,university.degree,yes,no,apr,thu,1,10,1,success,-34.6,0.644,5008.7,yes
37.0,admin.,married,university.degree,yes,yes,apr,thu,1,999,0,nonexistent,-34.6,0.644,5008.7,yes
46.0,services,single,basic.4y,no,no,apr,thu,3,6,1,success,-34.6,0.644,5008.7,no
58.0,admin.,married,professional.course,yes,no,apr,thu,4,999,2,failure,-34.6,0.644,5008.7,no
22.0,services,single,high.school,no,no,apr,thu,2,999,1,failure,-34.6,0.644,5008.7,no
35.0,services,married,professional.course,yes,no,apr,thu,2,6,1,success,-34.6,0.644,5008.7,yes
68.0,retired,married,basic.4y,yes,no,apr,fri,1,999,0,nonexistent,-34.6,0.644,5008.7,no
41.0,admin.,married,university.degree,yes,no,apr,fri,6,999,0,nonexistent,-34.6,0.644,5008.7,yes
68.0,retired,married,university.degree,yes,no,apr,fri,3,999,0,nonexistent,-34.6,0.644,5008.7,yes
55.0,technician,married,professional.course,yes,no,apr,fri,2,999,1,failure,-34.6,0.644,5008.7,no
50.0,technician,single,university.degree,yes,no,apr,fri,1,999,0,nonexistent,-34.6,0.644,5008.7,yes
69.5,retired,divorced,basic.4y,yes,yes,apr,mon,2,999,0,nonexistent,-34.6,0.643,5008.7,yes
25.0,self-employed,single,unknown,no,no,apr,mon,2,999,1,failure,-34.6,0.643,5008.7,no
29.0,admin.,single,university.degree,yes,no,apr,mon,4,999,0,nonexistent,-34.6,0.643,5008.7,no
25.0,self-employed,single,unknown,no,no,apr,mon,3,999,1,failure,-34.6,0.643,5008.7,no
54.0,admin.,married,high.school,no,no,apr,mon,1,12,1,success,-34.6,0.643,5008.7,no
69.5,retired,divorced,basic.4y,no,no,apr,mon,1,6,2,success,-34.6,0.643,5008.7,yes
69.5,retired,divorced,basic.4y,yes,no,apr,mon,2,999,0,nonexistent,-34.6,0.643,5008.7,yes
69.5,retired,divorced,basic.4y,no,yes,apr,mon,2,14,2,failure,-34.6,0.643,5008.7,no
69.5,retired,married,basic.4y,no,no,apr,mon,5,999,0,nonexistent,-34.6,0.643,5008.7,yes
69.5,housemaid,married,basic.4y,no,no,apr,tue,6,6,1,success,-34.6,0.642,5008.7,yes
69.5,housemaid,married,basic.4y,yes,no,apr,tue,1,6,2,success,-34.6,0.642,5008.7,yes
69.5,housemaid,married,basic.4y,no,no,apr,tue,1,999,0,nonexistent,-34.6,0.642,5008.7,no
69.5,retired,divorced,high.school,no,no,apr,tue,1,6,2,success,-34.6,0.642,5008.7,yes
69.5,housemaid,married,basic.4y,yes,no,apr,tue,1,999,1,failure,-34.6,0.642,5008.7,yes
69.5,retired,married,basic.4y,yes,no,apr,tue,2,999,1,failure,-34.6,0.642,5008.7,no
45.0,management,married,unknown,yes,no,apr,tue,3,7,1,success,-34.6,0.642,5008.7,yes
61.0,retired,married,high.school,yes,no,apr,tue,4,999,0,nonexistent,-34.6,0.642,5008.7,no
49.0,admin.,divorced,high.school,no,no,apr,wed,2,999,0,nonexistent,-34.6,0.642,5008.7,no
66.0,retired,divorced,basic.4y,yes,no,apr,wed,1,999,0,nonexistent,-34.6,0.642,5008.7,yes
57.0,housemaid,married,basic.4y,yes,no,apr,wed,3,999,1,failure,-34.6,0.642,5008.7,yes
69.5,retired,divorced,basic.4y,yes,no,apr,wed,1,999,0,nonexistent,-34.6,0.642,5008.7,no
69.5,retired,divorced,basic.4y,yes,no,apr,wed,1,999,0,nonexistent,-34.6,0.642,5008.7,yes
69.5,retired,divorced,basic.4y,yes,no,apr,wed,2,999,0,nonexistent,-34.6,0.642,5008.7,yes
69.5,retired,divorced,basic.4y,yes,yes,apr,wed,2,999,0,nonexistent,-34.6,0.642,5008.7,yes
57.0,housemaid,married,basic.4y,no,no,apr,wed,2,6,1,success,-34.6,0.642,5008.7,yes
58.0,unemployed,married,basic.9y,yes,no,apr,thu,1,6,1,success,-34.6,0.644,5008.7,yes
53.0,housemaid,married,university.degree,yes,no,apr,thu,1,6,1,success,-34.6,0.644,5008.7,yes
69.5,retired,divorced,basic.4y,yes,no,apr,thu,1,999,0,nonexistent,-34.6,0.644,5008.7,no
57.0,retired,married,high.school,yes,no,apr,thu,2,999,0,nonexistent,-34.6,0.644,5008.7,yes
69.5,retired,married,high.school,yes,no,apr,thu,6,999,0,nonexistent,-34.6,0.644,5008.7,yes
59.0,retired,divorced,high.school,yes,no,apr,thu,2,999,1,failure,-34.6,0.644,5008.7,no
44.0,admin.,married,high.school,yes,no,apr,thu,4,999,0,nonexistent,-34.6,0.644,5008.7,no
69.5,retired,divorced,basic.4y,yes,yes,apr,thu,1,10,2,success,-34.6,0.644,5008.7,yes
32.0,admin.,single,university.degree,yes,yes,apr,fri,5,6,1,success,-34.6,0.645,5008.7,no
43.0,admin.,divorced,university.degree,no,no,apr,fri,4,999,0,nonexistent,-34.6,0.645,5008.7,yes
41.0,admin.,married,university.degree,yes,no,apr,fri,1,999,0,nonexistent,-34.6,0.645,5008.7,yes
63.0,housemaid,married,basic.9y,yes,no,apr,fri,1,999,0,nonexistent,-34.6,0.645,5008.7,no
47.0,admin.,married,high.school,yes,no,apr,fri,1,999,1,failure,-34.6,0.645,5008.7,yes
69.5,retired,single,professional.course,no,no,apr,fri,1,6,3,success,-34.6,0.645,5008.7,yes
26.0,student,single,high.school,yes,yes,apr,fri,1,6,2,success,-34.6,0.645,5008.7,yes
25.0,admin.,single,university.degree,no,yes,apr,fri,1,999,0,nonexistent,-34.6,0.645,5008.7,no
62.0,technician,married,unknown,yes,no,apr,fri,2,999,1,failure,-34.6,0.645,5008.7,no
69.5,retired,married,basic.4y,no,no,apr,mon,6,999,0,nonexistent,-34.6,0.645,5008.7,no
29.0,admin.,single,university.degree,yes,no,apr,mon,3,12,1,success,-34.6,0.645,5008.7,no
46.0,admin.,married,high.school,no,no,apr,mon,3,999,0,nonexistent,-34.6,0.645,5008.7,yes
38.0,management,divorced,university.degree,yes,no,apr,mon,2,6,1,success,-34.6,0.645,5008.7,yes
29.0,technician,married,university.degree,yes,no,apr,mon,2,999,0,nonexistent,-34.6,0.645,5008.7,no
32.0,technician,married,professional.course,no,no,apr,mon,2,999,0,nonexistent,-34.6,0.645,5008.7,yes
46.0,admin.,married,high.school,yes,yes,apr,mon,2,6,2,success,-34.6,0.645,5008.7,no
29.0,technician,married,university.degree,yes,no,apr,mon,1,999,1,failure,-34.6,0.645,5008.7,yes
30.0,student,single,high.school,yes,yes,apr,mon,3,10,1,success,-34.6,0.645,5008.7,no
20.0,student,single,high.school,no,no,apr,mon,1,999,3,failure,-34.6,0.645,5008.7,yes
46.0,admin.,married,high.school,yes,no,apr,mon,5,999,4,failure,-34.6,0.645,5008.7,no
24.0,blue-collar,single,high.school,no,no,apr,mon,6,999,0,nonexistent,-34.6,0.645,5008.7,no
69.5,retired,married,basic.4y,no,no,apr,mon,2,4,1,success,-34.6,0.645,5008.7,yes
24.0,blue-collar,single,high.school,no,no,apr,mon,2,999,1,failure,-34.6,0.645,5008.7,no
69.5,retired,married,basic.4y,no,no,apr,mon,3,999,0,nonexistent,-34.6,0.645,5008.7,no
29.0,technician,married,university.degree,no,no,apr,mon,3,999,1,failure,-34.6,0.645,5008.7,no
24.0,blue-collar,single,high.school,yes,no,apr,mon,1,999,1,failure,-34.6,0.645,5008.7,no
27.0,student,single,university.degree,yes,yes,apr,tue,2,999,1,failure,-34.6,0.646,5008.7,no
39.0,management,married,university.degree,no,no,apr,tue,1,999,2,failure,-34.6,0.646,5008.7,yes
24.0,student,single,basic.9y,yes,no,apr,tue,1,999,0,nonexistent,-34.6,0.646,5008.7,no
24.0,student,single,basic.9y,yes,no,apr,tue,1,999,1,failure,-34.6,0.646,5008.7,no
27.0,admin.,single,university.degree,yes,no,apr,tue,1,999,0,nonexistent,-34.6,0.646,5008.7,no
37.0,admin.,married,high.school,no,no,apr,tue,2,999,0,nonexistent,-34.6,0.646,5008.7,yes
30.0,admin.,single,university.degree,yes,no,apr,tue,1,999,0,nonexistent,-34.6,0.646,5008.7,yes
20.0,student,single,unknown,yes,no,apr,tue,3,999,0,nonexistent,-34.6,0.646,5008.7,no
44.0,management,married,unknown,no,no,apr,tue,2,999,1,failure,-34.6,0.646,5008.7,yes
29.0,services,single,high.school,no,no,apr,tue,1,999,0,nonexistent,-34.6,0.646,5008.7,yes
48.0,technician,single,professional.course,yes,no,apr,tue,3,999,0,nonexistent,-34.6,0.646,5008.7,yes
20.0,student,single,unknown,yes,no,apr,tue,1,999,0,nonexistent,-34.6,0.646,5008.7,no
52.0,admin.,married,unknown,yes,no,apr,wed,2,10,1,success,-34.6,0.654,5008.7,yes
52.0,admin.,married,unknown,yes,no,apr,wed,1,6,1,success,-34.6,0.654,5008.7,yes
28.0,admin.,single,unknown,yes,no,apr,wed,2,6,4,success,-34.6,0.654,5008.7,yes
33.0,admin.,married,university.degree,yes,no,apr,wed,1,6,1,success,-34.6,0.654,5008.7,yes
52.0,admin.,married,unknown,no,no,apr,wed,2,999,0,nonexistent,-34.6,0.654,5008.7,yes
50.0,admin.,married,basic.9y,yes,no,apr,thu,3,999,0,nonexistent,-34.6,0.659,5008.7,yes
33.0,admin.,married,university.degree,no,no,apr,thu,6,999,0,nonexistent,-34.6,0.659,5008.7,no
29.0,services,single,unknown,yes,no,apr,thu,2,999,0,nonexistent,-34.6,0.659,5008.7,yes
38.0,admin.,single,high.school,yes,no,apr,thu,1,6,1,success,-34.6,0.659,5008.7,yes
61.0,retired,married,basic.9y,no,no,apr,thu,2,999,0,nonexistent,-34.6,0.659,5008.7,no
31.0,self-employed,single,university.degree,no,no,apr,thu,1,999,0,nonexistent,-34.6,0.659,5008.7,yes
36.0,admin.,married,unknown,no,no,apr,thu,1,999,0,nonexistent,-34.6,0.659,5008.7,no
37.0,technician,married,professional.course,no,no,apr,thu,1,18,1,success,-34.6,0.659,5008.7,yes
26.0,admin.,single,university.degree,yes,no,apr,thu,2,999,1,failure,-34.6,0.659,5008.7,no
35.0,admin.,single,university.degree,yes,no,apr,thu,2,999,0,nonexistent,-34.6,0.659,5008.7,yes
29.0,services,single,unknown,yes,no,apr,thu,5,999,0,nonexistent,-34.6,0.659,5008.7,yes
36.0,unemployed,married,professional.course,yes,no,apr,thu,6,999,0,nonexistent,-34.6,0.659,5008.7,no
52.0,admin.,married,university.degree,no,yes,apr,thu,3,999,0,nonexistent,-34.6,0.659,5008.7,yes
33.0,admin.,single,university.degree,yes,no,apr,thu,3,999,0,nonexistent,-34.6,0.659,5008.7,yes
38.0,admin.,single,high.school,yes,yes,apr,thu,1,13,1,success,-34.6,0.659,5008.7,yes
34.0,technician,married,professional.course,yes,no,apr,fri,2,6,2,success,-34.6,0.663,5008.7,no
36.0,blue-collar,married,unknown,no,no,apr,fri,1,6,1,success,-34.6,0.663,5008.7,yes
30.0,management,married,university.degree,yes,no,apr,fri,4,999,1,failure,-34.6,0.663,5008.7,no
20.0,student,single,unknown,no,no,apr,fri,2,999,0,nonexistent,-34.6,0.663,5008.7,no
35.0,admin.,married,university.degree,no,yes,apr,fri,3,999,1,failure,-34.6,0.663,5008.7,yes
36.0,blue-collar,married,unknown,yes,no,apr,fri,2,999,0,nonexistent,-34.6,0.663,5008.7,no
28.0,technician,single,university.degree,no,yes,apr,fri,1,999,1,failure,-34.6,0.663,5008.7,no
28.0,technician,single,university.degree,yes,no,apr,fri,1,999,0,nonexistent,-34.6,0.663,5008.7,no
31.0,student,single,university.degree,yes,yes,apr,fri,1,6,2,success,-34.6,0.663,5008.7,yes
21.0,student,single,high.school,yes,no,apr,fri,1,999,0,nonexistent,-34.6,0.663,5008.7,yes
20.0,student,single,unknown,yes,yes,apr,fri,2,999,0,nonexistent,-34.6,0.663,5008.7,no
37.0,admin.,married,university.degree,no,no,may,tue,1,999,2,failure,-40.0,0.668,5008.7,no
39.0,admin.,married,high.school,yes,no,may,tue,1,3,2,success,-40.0,0.668,5008.7,yes
52.0,admin.,married,university.degree,no,no,may,tue,1,3,2,success,-40.0,0.668,5008.7,no
29.0,admin.,single,university.degree,no,no,may,tue,1,999,2,failure,-40.0,0.668,5008.7,no
30.0,admin.,single,university.degree,no,no,may,tue,1,6,1,success,-40.0,0.668,5008.7,no
30.0,blue-collar,single,professional.course,no,no,may,tue,1,999,1,failure,-40.0,0.668,5008.7,no
48.0,blue-collar,married,basic.9y,yes,no,may,tue,1,3,3,success,-40.0,0.668,5008.7,yes
18.0,student,single,unknown,yes,no,may,tue,1,3,1,success,-40.0,0.668,5008.7,yes
18.0,student,single,unknown,yes,no,may,tue,1,6,1,success,-40.0,0.668,5008.7,yes
69.5,retired,married,basic.9y,no,no,may,tue,1,999,2,failure,-40.0,0.668,5008.7,no
69.5,retired,married,basic.9y,no,no,may,tue,1,999,0,nonexistent,-40.0,0.668,5008.7,no
43.0,technician,single,professional.course,no,no,may,tue,2,3,2,success,-40.0,0.668,5008.7,yes
52.0,admin.,married,university.degree,yes,no,may,tue,2,999,0,nonexistent,-40.0,0.668,5008.7,yes
24.0,student,single,high.school,yes,no,may,tue,2,6,2,success,-40.0,0.668,5008.7,yes
52.0,technician,married,university.degree,no,yes,may,tue,1,2,2,success,-40.0,0.668,5008.7,yes
19.0,student,single,basic.9y,yes,no,may,tue,1,999,3,failure,-40.0,0.668,5008.7,no
29.0,student,single,high.school,no,no,may,tue,1,7,1,success,-40.0,0.668,5008.7,no
51.0,services,married,high.school,no,no,may,tue,1,999,1,failure,-40.0,0.668,5008.7,yes
32.0,student,single,unknown,yes,no,may,wed,2,999,0,nonexistent,-40.0,0.672,5008.7,yes
37.0,housemaid,married,university.degree,yes,no,may,wed,1,999,0,nonexistent,-40.0,0.672,5008.7,no
24.0,student,single,high.school,no,no,may,wed,1,7,2,success,-40.0,0.672,5008.7,yes
24.0,student,single,high.school,yes,no,may,wed,1,1,2,success,-40.0,0.672,5008.7,no
24.0,student,single,high.school,yes,no,may,wed,1,999,3,failure,-40.0,0.672,5008.7,no
24.0,student,single,high.school,yes,no,may,wed,1,3,5,success,-40.0,0.672,5008.7,yes
52.0,admin.,married,university.degree,yes,no,may,wed,1,999,0,nonexistent,-40.0,0.672,5008.7,yes
18.0,student,single,unknown,no,no,may,wed,1,999,2,failure,-40.0,0.672,5008.7,no
29.0,admin.,single,university.degree,no,no,may,wed,1,6,2,failure,-40.0,0.672,5008.7,no
29.0,admin.,single,university.degree,yes,no,may,wed,1,999,1,failure,-40.0,0.672,5008.7,yes
44.0,blue-collar,single,basic.6y,no,no,may,wed,1,999,0,nonexistent,-40.0,0.672,5008.7,no
27.0,student,married,high.school,yes,no,may,wed,1,999,0,nonexistent,-40.0,0.672,5008.7,no
20.0,student,single,unknown,yes,no,may,wed,4,999,0,nonexistent,-40.0,0.672,5008.7,yes
48.0,admin.,single,university.degree,yes,no,may,wed,4,999,1,failure,-40.0,0.672,5008.7,no
46.0,management,married,basic.9y,yes,no,may,wed,1,999,0,nonexistent,-40.0,0.672,5008.7,no
69.5,retired,married,basic.4y,yes,no,may,wed,4,999,0,nonexistent,-40.0,0.672,5008.7,yes
36.0,technician,married,professional.course,yes,no,may,thu,1,999,1,failure,-40.0,0.677,5008.7,no
37.0,technician,married,university.degree,yes,no,may,thu,1,2,4,success,-40.0,0.677,5008.7,yes
33.0,services,married,high.school,no,no,may,thu,1,999,1,failure,-40.0,0.677,5008.7,yes
52.0,admin.,married,university.degree,yes,yes,may,thu,1,3,5,success,-40.0,0.677,5008.7,yes
52.0,admin.,married,university.degree,no,no,may,thu,1,999,0,nonexistent,-40.0,0.677,5008.7,yes
52.0,admin.,married,university.degree,no,no,may,thu,1,3,2,success,-40.0,0.677,5008.7,yes
52.0,admin.,married,university.degree,yes,no,may,thu,2,999,0,nonexistent,-40.0,0.677,5008.7,no
19.0,student,single,basic.4y,yes,no,may,thu,1,999,1,failure,-40.0,0.677,5008.7,no
18.0,student,single,unknown,yes,no,may,thu,1,7,2,success,-40.0,0.677,5008.7,no
52.0,technician,married,university.degree,no,no,may,thu,1,3,4,success,-40.0,0.677,5008.7,yes
62.0,retired,married,professional.course,no,no,may,thu,1,999,0,nonexistent,-40.0,0.677,5008.7,no
31.0,student,single,unknown,no,no,may,thu,2,999,1,failure,-40.0,0.677,5008.7,yes
69.5,retired,divorced,basic.4y,yes,no,may,fri,2,7,2,success,-40.0,0.682,5008.7,no
37.0,management,married,high.school,no,no,may,fri,3,999,0,nonexistent,-40.0,0.682,5008.7,yes
44.0,technician,married,university.degree,yes,no,may,fri,2,2,1,success,-40.0,0.682,5008.7,yes
30.0,student,single,high.school,no,no,may,fri,3,999,0,nonexistent,-40.0,0.682,5008.7,yes
44.0,technician,married,university.degree,no,yes,may,fri,2,999,1,failure,-40.0,0.682,5008.7,no
30.0,student,single,high.school,no,no,may,fri,2,3,2,success,-40.0,0.682,5008.7,yes
60.0,retired,married,professional.course,yes,no,may,fri,2,999,0,nonexistent,-40.0,0.682,5008.7,no
44.0,technician,married,university.degree,no,no,may,fri,1,999,1,failure,-40.0,0.682,5008.7,no
42.0,retired,single,basic.4y,yes,yes,may,fri,3,999,0,nonexistent,-40.0,0.682,5008.7,no
44.0,admin.,single,university.degree,yes,no,may,fri,4,3,1,success,-40.0,0.682,5008.7,yes
33.0,blue-collar,married,basic.6y,no,no,may,mon,1,999,0,nonexistent,-40.0,0.682,5008.7,no
69.5,retired,married,high.school,yes,no,may,mon,3,999,0,nonexistent,-40.0,0.682,5008.7,no
22.0,student,single,unknown,yes,no,may,mon,2,3,2,success,-40.0,0.682,5008.7,yes
38.0,entrepreneur,married,professional.course,no,no,may,mon,5,3,2,success,-40.0,0.682,5008.7,no
41.0,admin.,married,university.degree,no,no,may,mon,2,999,0,nonexistent,-40.0,0.682,5008.7,no
38.0,entrepreneur,married,professional.course,yes,no,may,mon,6,2,4,success,-40.0,0.682,5008.7,yes
46.0,admin.,single,high.school,yes,no,may,mon,6,999,0,nonexistent,-40.0,0.682,5008.7,no
56.0,technician,married,professional.course,yes,no,may,mon,5,999,0,nonexistent,-40.0,0.682,5008.7,yes
24.0,student,single,high.school,yes,no,may,tue,2,999,2,failure,-40.0,0.682,5008.7,no
34.0,technician,married,unknown,yes,no,may,tue,3,999,0,nonexistent,-40.0,0.682,5008.7,no
54.0,technician,married,university.degree,yes,no,may,tue,5,999,1,failure,-40.0,0.682,5008.7,no
50.0,admin.,married,university.degree,unknown,unknown,may,wed,1,999,1,failure,-40.0,0.682,5008.7,no
59.0,admin.,divorced,basic.4y,yes,no,may,wed,1,999,0,nonexistent,-40.0,0.682,5008.7,yes
58.0,admin.,married,high.school,yes,no,may,wed,1,6,1,success,-40.0,0.682,5008.7,yes
50.0,admin.,married,university.degree,yes,no,may,wed,2,3,3,success,-40.0,0.682,5008.7,yes
69.5,retired,married,university.degree,yes,no,may,wed,1,6,4,success,-40.0,0.682,5008.7,yes
66.0,blue-collar,married,unknown,yes,no,may,wed,2,6,2,success,-40.0,0.682,5008.7,yes
50.0,admin.,married,high.school,yes,no,may,wed,1,999,2,failure,-40.0,0.682,5008.7,no
61.0,management,married,university.degree,no,no,may,wed,2,999,1,failure,-40.0,0.682,5008.7,yes
